psa_id,domain,subcategory,psa_text
PSA_04113,Health,Public Health Campaigns,Community groups are encouraged to avoid spreading unverified medical claims.
PSA_04114,Health,Mental Health Awareness,Use trusted sources when learning about untreated mental health conditions. Seek professional mental health support when needed.
PSA_04115,Health,Maternal and Child Health,Take action against pregnancy complications: attend all scheduled antenatal clinic visits.
PSA_04116,Health,Disease Prevention and Control,Seek medical attention when symptoms appear to reduce the risk of dengue fever.
PSA_04117,Health,Maternal and Child Health,Make a responsible health choice today: keep the child's immunization records safe.
PSA_04118,Health,Public Health Campaigns,Follow guidance from Ministry of Health: check your blood pressure regularly.
PSA_04119,Health,Disease Prevention and Control,Stay healthy by choosing to remove stagnant water around homes.
PSA_04120,Health,Healthcare Access,Protect your community by choosing to seek early medical care before symptoms become severe.
PSA_04121,Health,Disease Prevention and Control,"To support community protection, ensure children receive routine immunization."
PSA_04122,Health,Mental Health Awareness,Community health services recommend that community leaders listen without judgment to people experiencing distress.
PSA_04123,Health,Public Health Campaigns,Seek screening for common preventable diseases. County Department of Health reminds older adults to act early.
PSA_04124,Health,Maternal and Child Health,"Partners of pregnant women, remember to support mothers in accessing maternal healthcare."
PSA_04125,Health,Mental Health Awareness,Good early intervention begins with responsible action: speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_04126,Health,Public Health Campaigns,Maintain a clean home and neighbourhood to support public health.
PSA_04127,Health,Disease Prevention and Control,"Community leaders, remember to report suspected disease outbreaks to health authorities."
PSA_04128,Health,Healthcare Access,Pregnant women should keep all medical appointment dates.
PSA_04129,Health,Public Health Campaigns,Seek screening for common preventable diseases to help prevent late disease diagnosis.
PSA_04130,Health,Disease Prevention and Control,Seek medical attention when symptoms appear. Early action can reduce the effects of dengue fever.
PSA_04131,Health,Public Health Campaigns,"To promote preventive care, participate in official vaccination campaigns."
PSA_04132,Health,Healthcare Access,"If you suspect delayed medical treatment, seek early medical care before symptoms become severe."
PSA_04133,Health,Maternal and Child Health,Every community can reduce the risk of unplanned pregnancy. Seek advice about family planning from qualified providers.
PSA_04134,Health,Public Health Campaigns,Rural residents should maintain a clean home and neighbourhood.
PSA_04135,Health,Healthcare Access,Everyone has a role in preventing health insurance fraud. Register for available public health insurance programmes.
PSA_04136,Health,Maternal and Child Health,Stay safe from birth complications. Deliver at a recognized health facility.
PSA_04137,Health,Public Health Campaigns,"To support risk reduction, adopt healthy eating habits."
PSA_04138,Health,Healthcare Access,Do not wait for health problems to worsen. Use medicines only as prescribed by qualified professionals.
PSA_04139,Health,Disease Prevention and Control,Help protect food handlers by choosing to wash your hands regularly with soap and clean water.
PSA_04140,Health,Maternal and Child Health,Support healthy practices in maternal health clinics. Seek advice about family planning from qualified providers.
PSA_04141,Health,Maternal and Child Health,Public hospitals: Keep the child's immunization records safe to reduce the risk of loss of medical records.
PSA_04142,Health,Maternal and Child Health,Support healthier communities by choosing to take newborns for scheduled health check-ups.
PSA_04143,Health,Disease Prevention and Control,Store food safely and cook it thoroughly as advised by local health authorities.
PSA_04144,Health,Mental Health Awareness,Speak to a trusted adult or qualified counsellor when overwhelmed to help prevent school-related stress.
PSA_04145,Health,Maternal and Child Health,Take action against poor infant growth: take newborns for scheduled health check-ups.
PSA_04146,Health,Healthcare Access,Parents and caregivers are advised to verify that healthcare providers are properly licensed.
PSA_04147,Health,Disease Prevention and Control,Take simple steps to protect your health: remove stagnant water around homes.
PSA_04148,Health,Maternal and Child Health,"When there is a risk of severe respiratory illness, seek treatment promptly when a child has difficulty breathing."
PSA_04149,Health,Maternal and Child Health,"Together, we can help prevent fever in children. Monitor children for signs of illness."
PSA_04150,Health,Healthcare Access,Keep your community safe: seek referrals through recognized health facilities.
PSA_04151,Health,Public Health Campaigns,Protect those around you from high blood pressure. Attend free health screening events.
PSA_04152,Health,Public Health Campaigns,National vaccination programmes encourage members of the public to participate in official vaccination campaigns.
PSA_04153,Health,Public Health Campaigns,Take responsibility for your health. Participate in official vaccination campaigns.
PSA_04154,Health,Disease Prevention and Control,Ministry of Health warns that mosquito-borne diseases may affect members of the public. Remove stagnant water around homes.
PSA_04155,Health,Maternal and Child Health,Child welfare clinics remind teachers to monitor children for signs of illness.
PSA_04156,Health,Healthcare Access,Do your part to reduce the risk of health insurance fraud. Register for available public health insurance programmes.
PSA_04157,Health,Maternal and Child Health,Take action against poor child growth: provide children with a balanced diet.
PSA_04158,Health,Mental Health Awareness,Listen without judgment to people experiencing distress to protect community leaders from mental health stigma.
PSA_04159,Health,Mental Health Awareness,Speak to a trusted adult or qualified counsellor when overwhelmed to protect workers from workplace stress.
